"ID","DATA_PRODUKCJI","CENA","KOSZT","ID_ZAMOWIENIE","ID_PRODUCENT","ID_ODDZIAL","ID_INSTRUMENT"
2297,01/10/19,1650,1500,74,10,38,76
2298,08/03/26,2010,1830,344,39,19,59
2299,09/01/03,380,350,20,14,1,71
2300,01/11/19,2220,2020,237,36,16,1
2301,01/01/20,1940,1770,333,14,25,24
2302,06/10/10,1460,1330,165,33,48,4
2303,04/10/12,970,890,274,38,2,5
2304,08/11/28,1240,1130,140,24,25,5
2305,00/06/06,1230,1120,291,15,23,41
2306,02/04/13,1370,1250,66,29,50,56
2307,08/11/24,480,440,398,48,40,31
2308,09/04/26,1590,1450,54,41,10,49
2309,08/04/01,2150,1960,98,26,28,44
2310,01/05/11,610,560,373,48,24,74
2311,02/03/07,600,550,364,20,7,53
2312,03/09/20,1460,1330,398,17,19,62
2313,05/08/22,1780,1620,380,19,15,22
2314,01/08/18,1160,1060,352,17,36,51
2315,10/11/10,1110,1010,175,4,24,14
2316,00/11/18,1690,1540,329,3,43,53
2317,01/08/16,420,390,277,9,50,48
2318,06/05/08,50,50,71,23,39,35
2319,10/02/16,50,50,108,3,32,40
2320,10/09/13,1060,970,122,15,14,63
2321,08/03/27,1040,950,50,18,3,13
2322,02/05/12,1330,1210,144,3,11,62
2323,10/05/26,1280,1170,311,42,24,5
2324,09/04/23,1510,1380,166,34,20,43
2325,02/06/08,790,720,311,1,41,11
2326,04/11/23,1730,1580,301,42,4,19
2327,00/11/22,2250,2050,163,46,33,26
2328,06/07/19,1790,1630,305,21,39,47
2329,02/04/14,330,300,40,3,46,52
2330,03/04/23,940,860,114,29,46,52
2331,06/12/14,470,430,373,30,31,38
2332,04/06/10,1360,1240,62,35,23,41
2333,06/06/17,850,780,296,17,29,38
2334,01/11/14,1770,1610,148,46,48,15
2335,09/09/05,1030,940,272,37,33,59
2336,09/06/10,1990,1810,50,23,7,31
2337,08/10/09,590,540,28,18,43,74
2338,00/08/16,1580,1440,151,4,48,45
2339,02/01/28,840,770,345,21,21,47
2340,04/02/06,1960,1790,81,16,29,13
2341,00/11/15,1030,940,247,7,6,27
2342,00/04/23,580,530,127,49,20,61
2343,10/04/02,1190,1090,164,13,45,71
2344,06/06/22,710,650,79,35,9,29
2345,04/06/10,490,450,111,43,24,30
2346,00/02/17,1250,1140,159,48,30,65
2347,05/07/15,1400,1280,197,16,20,51
2348,06/11/14,2230,2030,143,7,1,65
2349,06/06/18,930,850,245,9,20,24
2350,09/07/25,2000,1820,348,23,32,15
2351,05/10/11,740,680,239,11,50,18
2352,07/12/23,800,730,53,49,39,74
2353,07/08/27,1980,1800,96,28,44,26
2354,05/02/28,2260,2060,265,41,39,72
2355,02/11/07,1920,1750,7,24,18,45
2356,09/10/12,1830,1670,183,4,26,24
2357,02/07/06,960,880,114,24,38,55
2358,06/03/24,530,490,364,9,18,20
2359,03/09/18,60,60,96,48,45,44
2360,07/04/25,1900,1730,55,47,12,31
2361,03/03/14,1670,1520,160,9,44,46
2362,09/11/27,1610,1470,151,48,7,50
2363,01/09/08,1410,1290,319,9,37,51
2364,00/11/03,1430,1300,105,44,39,34
2365,05/01/03,1650,1500,205,44,44,50
2366,01/02/13,200,190,126,37,15,23
2367,09/09/05,1980,1800,200,2,2,30
2368,10/10/09,1490,1360,339,28,13,14
2369,05/04/18,2130,1940,206,49,24,56
2370,04/02/08,520,480,230,35,46,8
2371,06/04/02,520,480,95,12,25,44
2372,07/05/15,1390,1270,279,33,24,43
2373,00/05/10,1790,1630,151,4,42,20
2374,03/05/10,1470,1340,307,25,47,58
2375,09/07/26,2230,2030,375,20,38,27
2376,02/01/02,2280,2080,137,44,44,5
2377,04/07/11,1260,1150,204,47,31,73
2378,08/11/02,1510,1380,264,28,28,72
2379,07/09/25,1440,1310,133,27,11,21
2380,01/09/04,1350,1230,159,45,16,36
2381,09/06/01,1810,1650,16,41,21,57
2382,00/11/08,840,770,123,3,26,69
2383,00/03/20,390,360,252,19,44,26
2384,01/06/27,600,550,283,1,42,11
2385,08/07/01,50,50,72,38,12,34
2386,03/01/21,1070,980,301,47,10,16
2387,01/12/10,1900,1730,1,48,13,12
2388,01/03/19,410,380,145,25,40,51
2389,04/01/02,1630,1490,375,10,41,57
2390,00/02/20,1300,1190,133,1,13,34
2391,05/08/19,1190,1090,136,19,32,69
2392,04/04/26,520,480,39,24,10,16
2393,02/09/08,970,890,290,42,11,2
2394,04/05/21,810,740,373,45,30,55
2395,04/12/15,440,400,132,22,16,30
2396,09/02/06,290,270,206,6,22,38
2397,04/06/04,890,810,301,19,22,24
2398,02/02/13,1030,940,146,44,45,58
2399,08/08/23,1600,1460,378,21,47,47
2400,09/12/10,180,170,253,37,1,52
2401,08/04/21,1250,1140,11,34,1,60
2402,02/02/19,1680,1530,319,6,5,49
2403,10/10/02,160,150,286,17,11,20
2404,01/11/03,1590,1450,246,6,5,3
2405,04/04/11,950,870,257,26,38,30
2406,03/12/23,2050,1870,129,14,22,34
2407,05/08/16,690,630,371,24,30,64
2408,05/06/15,190,180,62,36,26,68
2409,09/05/26,1140,1040,35,10,26,46
2410,04/05/01,1250,1140,284,28,12,34
2411,09/06/22,0,0,206,7,2,65
2412,05/01/24,630,580,345,5,44,60
2413,02/12/19,1060,970,212,1,5,32
2414,00/08/18,1160,1060,3,21,5,72
2415,10/06/03,950,870,387,11,4,25
2416,05/05/18,2000,1820,106,13,17,6
2417,07/12/25,2000,1820,265,42,38,7
2418,05/02/01,440,400,43,31,17,22
2419,09/07/11,1110,1010,165,7,6,60
2420,07/01/23,820,750,70,5,47,48
2421,04/09/28,600,550,310,44,42,72
2422,01/10/14,290,270,72,38,29,50
2423,01/10/18,1620,1480,57,43,22,68
2424,00/02/21,940,860,176,48,5,59
2425,05/08/13,580,530,398,13,13,7
2426,02/08/05,580,530,13,15,7,25
2427,06/09/05,1450,1320,307,37,46,55
2428,05/03/11,1770,1610,381,13,31,15
2429,06/05/27,1580,1440,6,18,25,76
2430,03/05/03,1140,1040,239,4,27,51
2431,01/12/03,2100,1910,134,38,20,66
2432,10/04/06,660,600,1,46,15,64
2433,00/10/14,200,190,146,1,19,75
2434,02/08/03,1210,1100,146,9,7,59
2435,08/02/12,1040,950,343,35,30,73
2436,04/10/04,380,350,16,8,44,30
2437,08/01/02,2220,2020,213,41,34,51
2438,01/06/13,140,130,217,25,25,11
2439,03/07/12,1520,1390,90,25,39,32
2440,07/12/27,1060,970,109,23,11,24
2441,04/10/28,230,210,116,38,16,57
2442,05/01/22,1490,1360,25,33,50,73
2443,06/12/24,1010,920,338,37,3,27
2444,05/11/18,10,10,125,42,14,15
2445,06/08/15,1040,950,370,9,20,21
2446,05/08/09,520,480,214,7,26,42
2447,09/12/15,1510,1380,212,49,10,65
2448,04/02/06,680,620,99,7,16,51
2449,06/03/23,1810,1650,53,16,38,67
2450,06/01/02,1000,910,131,28,47,62
2451,10/07/22,290,270,83,23,12,67
2452,08/02/22,1510,1380,324,47,21,39
2453,01/12/16,1930,1760,255,49,41,22
2454,05/04/09,1850,1690,325,32,39,60
2455,04/06/19,1770,1610,69,50,41,53
2456,05/02/22,550,500,276,3,45,65
2457,02/06/11,1040,950,340,25,9,7
2458,10/05/27,1800,1640,160,6,42,18
2459,01/05/16,1780,1620,44,21,38,54
2460,00/06/14,1770,1610,166,4,25,55
2461,10/01/19,2160,1970,73,16,1,2
2462,00/05/27,390,360,87,7,46,38
2463,07/10/24,340,310,284,45,39,52
2464,04/07/11,230,210,240,13,31,66
2465,01/10/05,1240,1130,322,34,24,15
2466,00/12/10,1780,1620,271,44,14,56
2467,08/12/08,920,840,362,26,24,49
2468,10/08/20,40,40,211,23,34,58
2469,05/09/11,1890,1720,259,34,2,50
2470,06/05/14,1870,1700,347,35,34,18
2471,04/04/03,70,70,26,41,15,26
2472,01/05/01,1100,1000,358,29,47,18
2473,03/04/11,290,270,223,47,25,50
2474,02/12/25,900,820,321,3,40,71
2475,01/12/25,1940,1770,336,28,36,55
2476,00/07/06,860,790,267,42,31,12
2477,08/10/12,720,660,331,7,12,40
2478,08/02/06,1790,1630,147,25,9,74
2479,07/03/14,240,220,63,22,26,35
2480,02/01/04,1580,1440,70,35,5,34
2481,09/12/03,1550,1410,298,18,1,40
2482,07/02/05,1740,1590,293,14,40,56
2483,00/06/11,550,500,236,7,19,3
2484,10/08/26,1480,1350,45,33,29,20
2485,06/04/18,0,0,17,31,46,74
2486,08/12/11,850,780,108,28,47,68
2487,07/12/27,1470,1340,266,4,18,48
2488,05/11/05,2140,1950,290,19,42,64
2489,08/01/03,180,170,36,30,3,45
2490,00/01/03,2270,2070,108,3,1,20
2491,10/06/14,350,320,270,40,34,7
2492,02/11/23,1100,1000,378,15,26,49
2493,04/12/06,1510,1380,343,43,12,39
2494,04/08/21,550,500,201,46,20,34
2495,04/11/04,1270,1160,348,40,32,7
2496,00/07/02,1690,1540,136,48,11,70
2497,05/04/21,510,470,221,27,17,14
2498,08/06/18,90,90,214,17,6,43
2499,10/11/06,1900,1730,328,15,35,30
2500,04/11/13,720,660,289,46,27,36
2501,05/10/10,2140,1950,27,4,2,22
2502,08/06/01,450,410,344,28,38,3
2503,10/07/15,1940,1770,389,50,27,70
2504,07/08/13,1320,1200,296,50,29,47
2505,05/01/24,700,640,116,31,44,29
2506,08/12/18,1380,1260,242,23,28,70
2507,04/06/23,810,740,247,12,27,17
2508,04/09/01,1600,1460,339,12,31,6
2509,03/01/24,660,600,237,16,27,53
2510,02/05/17,940,860,201,6,47,55
2511,01/09/15,420,390,52,2,9,7
2512,09/11/05,60,60,4,31,2,6
2513,02/11/17,1540,1400,106,39,1,11
2514,03/08/27,700,640,113,40,34,72
2515,07/07/22,2040,1860,110,5,32,34
2516,09/01/17,630,580,175,32,25,40
2517,10/10/23,1840,1680,270,39,31,31
2518,01/10/07,280,260,221,19,39,67
2519,06/12/04,1810,1650,282,17,30,28
2520,05/07/05,2070,1890,266,22,35,57
2521,03/07/06,1010,920,94,16,38,21
2522,04/06/13,2240,2040,163,41,14,40
2523,05/05/25,120,110,27,3,8,2
2524,06/10/18,1980,1800,151,35,45,24
2525,08/09/02,360,330,334,22,44,69
2526,10/05/10,2170,1980,36,13,24,25
2527,07/09/10,1230,1120,390,29,43,68
2528,07/01/03,1660,1510,58,17,47,76
2529,09/08/16,1520,1390,129,28,2,26
2530,10/02/04,820,750,375,47,39,24
2531,09/01/14,2020,1840,143,28,45,74
2532,01/05/25,1030,940,296,35,42,76
2533,02/05/23,2260,2060,396,9,30,5
2534,06/01/09,2020,1840,286,10,33,59
2535,02/04/17,1330,1210,393,4,24,27
2536,00/05/11,1610,1470,389,48,2,17
2537,03/04/20,140,130,227,44,29,30
2538,09/03/21,1470,1340,141,38,38,39
2539,03/10/12,740,680,217,44,14,5
2540,08/09/13,2040,1860,261,30,27,7
2541,06/11/05,300,280,345,34,7,60
2542,09/11/26,180,170,250,18,48,31
2543,08/12/02,1590,1450,259,34,1,70
2544,03/06/03,2170,1980,267,3,39,37
2545,02/04/28,950,870,163,49,39,17
2546,09/05/26,1650,1500,215,50,19,18
2547,03/10/11,1560,1420,346,46,26,11
2548,02/03/21,1230,1120,124,4,7,73
2549,01/11/09,1260,1150,309,8,24,51
2550,02/06/17,1450,1320,185,29,26,75
2551,07/06/03,1490,1360,275,39,7,15
2552,04/01/04,1740,1590,139,24,37,25
2553,07/11/02,2000,1820,82,25,46,11
2554,09/02/17,1680,1530,35,2,15,47
2555,01/10/19,90,90,114,19,18,71
2556,05/03/07,420,390,398,2,3,14
2557,04/08/17,2280,2080,95,33,9,21
2558,01/03/04,340,310,138,4,18,18
2559,00/10/26,1000,910,122,12,28,16
2560,02/01/23,2110,1920,182,40,21,31
2561,07/07/05,860,790,304,45,38,72
2562,06/07/01,1230,1120,370,4,49,23
2563,10/01/08,890,810,96,11,35,68
2564,10/08/14,2200,2000,362,11,13,46
2565,01/03/27,520,480,40,20,14,74
2566,08/02/28,1620,1480,206,41,16,24
2567,09/03/21,270,250,264,15,30,11
2568,05/11/18,590,540,12,3,2,37
2569,03/08/09,1790,1630,316,16,7,13
2570,07/03/18,1540,1400,355,24,36,67
2571,08/09/26,230,210,277,47,34,47
2572,07/07/19,2230,2030,1,1,6,1
2573,08/03/05,1180,1080,64,32,42,38
2574,01/10/22,2140,1950,372,48,39,17
2575,02/02/18,1870,1700,92,46,37,54
2576,00/11/23,2060,1880,108,47,3,10
2577,00/11/26,1490,1360,55,49,42,12
2578,04/12/04,1260,1150,71,14,31,74
2579,10/10/26,1870,1700,240,44,45,65
2580,09/04/28,1390,1270,258,40,9,72
2581,00/01/25,1330,1210,246,10,19,21
2582,01/12/28,1300,1190,302,28,6,25
2583,08/02/16,1740,1590,151,8,33,72
2584,01/09/13,1140,1040,295,33,22,62
2585,07/04/21,260,240,64,36,4,39
2586,02/03/27,300,280,301,10,12,75
2587,10/09/06,1940,1770,258,46,4,67
2588,02/10/14,1720,1570,255,49,22,17
2589,03/01/06,670,610,11,4,41,7
2590,10/04/20,1330,1210,90,15,9,64
2591,03/12/07,1990,1810,8,3,10,1
2592,04/08/24,2150,1960,141,45,41,73
2593,02/07/08,1980,1800,361,38,39,25
2594,02/11/19,1430,1300,134,25,38,20
2595,06/06/28,1070,980,299,11,30,3
2596,02/02/18,1450,1320,5,2,42,38
2597,06/02/20,180,170,126,26,22,72
2598,03/01/09,310,290,136,6,43,23
2599,10/08/12,1060,970,336,13,45,33
2600,02/04/12,880,800,13,15,15,52
2601,07/11/25,1690,1540,15,46,14,30
2602,04/05/01,480,440,2,22,22,40
2603,03/09/27,1600,1460,299,21,41,75
2604,06/11/19,440,400,23,7,38,62
2605,08/05/03,440,400,64,6,22,73
2606,00/12/23,480,440,169,18,15,21
2607,03/09/21,330,300,127,42,37,68
2608,05/03/25,1360,1240,152,31,42,37
2609,07/12/06,1740,1590,293,27,20,58
2610,06/05/11,1590,1450,97,38,8,76
2611,04/01/11,1980,1800,288,48,8,50
2612,00/10/21,220,200,259,20,8,69
2613,01/05/23,740,680,17,4,16,24
2614,01/05/14,1220,1110,301,22,8,45
2615,06/12/12,1030,940,292,10,36,63
2616,03/10/20,2020,1840,205,47,46,50
2617,05/12/05,400,370,105,24,30,45
2618,02/06/07,1680,1530,290,37,13,46
2619,01/07/12,2000,1820,45,37,35,28
2620,06/11/16,1740,1590,330,12,29,39
2621,09/11/04,2280,2080,96,11,44,75
2622,05/03/06,30,30,67,50,41,1
2623,05/01/23,2130,1940,352,12,19,52
2624,08/12/11,270,250,269,10,7,57
2625,10/09/05,1760,1600,379,30,20,67
2626,05/05/16,1170,1070,181,48,38,71
2627,10/06/26,170,160,400,38,46,29
2628,01/09/12,1870,1700,331,49,41,20
2629,01/07/27,710,650,366,25,3,21
2630,05/02/08,990,900,12,2,22,48
2631,05/03/08,890,810,258,46,49,17
2632,03/03/28,1940,1770,56,46,21,68
2633,09/03/18,1350,1230,236,45,13,13
2634,08/10/02,1360,1240,188,43,36,44
2635,05/03/05,2090,1900,298,37,40,33
2636,05/09/25,240,220,343,47,16,72
2637,04/05/22,1470,1340,266,26,33,34
2638,03/04/06,860,790,152,16,42,66
2639,02/07/14,1080,990,364,4,9,53
2640,06/04/06,830,760,109,13,17,62
2641,00/03/20,1940,1770,284,47,14,41
2642,07/04/01,1800,1640,5,12,36,40
2643,09/10/06,2140,1950,43,42,48,4
2644,08/03/15,510,470,317,11,18,56
2645,05/08/19,1470,1340,374,45,31,30
2646,03/03/22,1370,1250,134,6,34,52
2647,00/04/05,340,310,219,15,3,31
2648,06/02/01,160,150,285,14,31,43
2649,01/05/07,1110,1010,123,7,32,69
2650,10/08/13,1670,1520,240,2,46,66
2651,03/10/27,80,80,82,37,17,27
2652,05/02/07,460,420,255,21,1,67
2653,07/12/09,1500,1370,95,31,48,13
2654,01/11/22,160,150,183,7,7,24
2655,08/07/17,990,900,210,5,6,21
2656,09/10/25,790,720,359,25,44,27
2657,09/09/20,770,700,152,41,7,4
2658,05/01/14,250,230,190,25,5,24
2659,00/12/14,1990,1810,368,15,50,44
2660,06/07/11,830,760,330,7,41,4
2661,00/03/12,520,480,216,24,45,44
2662,05/09/16,1480,1350,170,37,20,71
2663,10/12/02,780,710,287,28,41,47
2664,00/08/06,790,720,172,30,48,22
2665,07/10/13,1140,1040,163,3,22,45
2666,03/08/13,1540,1400,47,27,50,69
2667,02/07/14,2180,1990,132,39,43,29
2668,10/09/09,690,630,273,45,15,1
2669,06/06/28,1910,1740,303,44,9,53
2670,07/09/27,410,380,48,20,47,2
2671,09/10/21,370,340,227,46,3,27
2672,10/03/12,890,810,364,21,38,13
2673,10/01/16,590,540,174,9,36,3
2674,02/09/24,790,720,258,5,1,6
2675,08/08/27,290,270,159,44,19,9
2676,07/01/16,1400,1280,386,13,46,29
2677,07/12/01,1990,1810,36,13,32,54
2678,03/11/19,1720,1570,137,19,28,20
2679,00/10/28,590,540,237,39,15,66
2680,01/08/28,1940,1770,246,16,18,66
2681,04/09/28,180,170,183,3,15,23
2682,10/07/25,1900,1730,297,14,49,69
2683,04/03/17,1490,1360,385,2,37,64
2684,07/11/12,1450,1320,142,9,16,44
2685,03/03/28,960,880,89,48,5,5
2686,08/02/01,550,500,341,42,44,69
2687,08/08/01,170,160,286,2,31,61
2688,07/10/20,560,510,156,30,20,3
2689,09/11/01,1890,1720,286,8,19,10
2690,08/11/23,1690,1540,209,12,19,47
2691,07/03/24,300,280,57,20,47,30
2692,10/10/05,60,60,180,40,38,74
2693,08/12/03,280,260,76,4,19,44
2694,04/11/07,1900,1730,2,35,13,57
2695,02/03/22,1900,1730,37,33,48,74
2696,09/03/10,1030,940,363,17,16,51
2697,00/10/03,1690,1540,309,24,38,76
2698,00/01/26,220,200,300,22,30,45
2699,01/01/16,630,580,248,38,24,27
2700,02/11/03,1880,1710,181,6,33,8
2701,10/02/24,130,120,13,29,34,26
2702,05/01/14,1290,1180,99,24,34,44
2703,02/04/17,410,380,212,6,3,59
2704,03/04/04,2010,1830,37,19,33,46
2705,00/08/18,560,510,41,41,37,6
2706,06/04/14,1500,1370,58,25,39,53
2707,08/05/06,310,290,397,11,45,27
2708,01/02/10,230,210,129,17,38,20
2709,09/06/25,820,750,349,35,7,7
2710,05/01/27,1980,1800,118,35,3,34
2711,10/06/17,730,670,184,35,10,39
2712,05/12/20,2120,1930,90,31,28,60
2713,09/10/10,130,120,253,16,17,39
2714,04/09/19,410,380,219,37,20,5
2715,08/06/12,1960,1790,345,21,13,23
2716,05/10/03,2220,2020,119,8,9,24
2717,04/04/24,1550,1410,236,39,42,20
2718,02/03/21,1890,1720,332,6,26,19
2719,07/06/14,1480,1350,228,29,16,42
2720,08/09/17,2200,2000,266,21,32,29
2721,09/11/16,990,900,351,19,40,54
2722,01/07/01,1730,1580,62,23,30,52
2723,05/05/28,1520,1390,44,43,41,37
2724,01/12/08,1100,1000,296,21,39,54
2725,05/07/24,1390,1270,89,49,31,59
2726,02/10/28,1930,1760,101,34,24,20
2727,10/08/25,830,760,86,6,28,72
2728,10/07/03,30,30,244,27,50,49
2729,08/09/02,1720,1570,256,30,15,69
2730,00/07/08,260,240,52,10,24,50
2731,05/02/21,2200,2000,85,24,9,51
2732,05/11/27,900,820,227,50,49,32
2733,03/08/01,1160,1060,341,31,34,21
2734,06/11/28,1330,1210,112,4,22,31
2735,03/11/28,1150,1050,335,4,37,33
2736,10/12/03,1990,1810,329,3,32,40
2737,10/01/02,300,280,207,3,41,39
2738,02/05/01,1610,1470,108,11,36,75
2739,02/08/19,1330,1210,21,29,22,32
2740,08/04/19,2170,1980,73,47,32,37
2741,06/03/19,1740,1590,320,26,46,47
2742,01/01/13,720,660,365,21,11,42
2743,05/12/01,940,860,238,4,22,50
2744,01/01/11,1470,1340,264,29,43,23
2745,03/10/18,1230,1120,253,50,25,17
2746,01/08/19,1020,930,119,24,23,48
2747,08/07/14,340,310,12,40,45,16
2748,01/07/08,1040,950,394,47,13,29
2749,03/11/19,850,780,329,32,4,24
2750,09/01/03,20,20,142,13,28,48
2751,10/02/14,1000,910,36,10,3,13
2752,05/05/21,2250,2050,242,50,8,33
2753,07/01/04,2170,1980,378,20,5,17
2754,05/09/01,1680,1530,341,37,22,75
2755,10/05/02,2060,1880,41,35,31,31
2756,02/03/02,2100,1910,325,40,20,25
2757,08/01/27,1580,1440,97,8,25,44
2758,00/03/06,1700,1550,209,41,41,33
2759,05/11/13,1690,1540,368,14,9,48
2760,09/10/27,910,830,103,44,15,53
2761,09/10/27,1600,1460,21,15,26,4
2762,05/11/13,2150,1960,389,32,16,58
2763,08/12/11,1960,1790,173,10,35,29
2764,01/05/05,910,830,171,26,18,71
2765,02/08/05,150,140,40,23,38,39
2766,03/06/15,2000,1820,6,14,45,37
2767,10/08/01,1550,1410,35,36,15,6
2768,06/01/27,580,530,166,41,31,45
2769,00/04/12,1720,1570,79,43,1,71
2770,09/11/14,1820,1660,152,31,25,19
2771,00/12/14,1500,1370,296,21,13,62
2772,05/01/05,910,830,108,16,2,76
2773,10/01/16,1800,1640,381,32,5,61
2774,04/11/08,0,0,143,28,33,36
2775,00/12/02,310,290,157,28,39,27
2776,10/05/16,240,220,256,28,25,56
2777,01/08/09,1490,1360,151,1,15,12
2778,01/05/01,1230,1120,270,24,28,40
2779,08/11/25,800,730,9,48,15,71
2780,00/06/19,1720,1570,247,4,20,53
2781,06/12/19,2050,1870,193,11,13,30
2782,02/02/07,500,460,41,20,12,3
2783,02/01/28,460,420,206,25,40,63
2784,07/11/06,330,300,100,23,16,10
2785,06/05/23,1260,1150,14,15,47,41
2786,10/09/04,640,590,310,30,44,48
2787,05/07/06,1690,1540,384,4,10,2
2788,03/09/01,910,830,61,46,23,1
2789,04/08/12,1160,1060,83,48,29,10
2790,05/10/07,1800,1640,23,23,48,68
2791,05/12/11,810,740,181,25,47,2
2792,03/07/21,20,20,291,22,23,72
2793,06/04/07,1950,1780,340,41,13,45
2794,10/06/12,1180,1080,33,7,32,67
2795,02/08/20,1100,1000,383,23,44,37
2796,06/09/17,1520,1390,77,6,22,19
2797,06/06/26,2220,2020,116,7,27,54
2798,09/04/16,1370,1250,71,31,6,1
2799,03/12/16,1490,1360,178,32,44,32
2800,10/08/17,1300,1190,157,39,26,32
2801,07/09/07,1290,1180,152,31,5,4
2802,09/12/22,880,800,238,45,39,25
2803,04/07/03,780,710,244,45,3,31
2804,01/03/18,1280,1170,232,22,17,1
2805,00/05/02,790,720,132,46,48,28
2806,10/11/14,190,180,90,2,27,25
2807,00/06/01,190,180,87,39,50,49
2808,01/03/15,1910,1740,194,28,50,12
2809,06/07/25,400,370,267,10,4,18
2810,03/09/25,1900,1730,350,35,21,59
2811,06/12/15,920,840,319,31,41,20
2812,07/03/24,570,520,30,4,15,75
2813,01/10/26,10,10,82,4,11,50
2814,03/08/01,1700,1550,143,39,37,32
2815,01/01/24,1030,940,178,10,43,14
2816,03/03/25,1900,1730,257,4,4,10
2817,08/11/24,2270,2070,317,12,14,32
2818,04/11/12,1910,1740,353,45,23,27
2819,04/10/08,1770,1610,338,19,14,20
2820,07/12/03,1770,1610,222,45,2,27
2821,00/09/08,820,750,223,41,7,11
2822,10/03/10,1870,1700,391,10,42,30
2823,01/02/27,1580,1440,131,39,29,58
2824,08/02/21,860,790,282,31,34,56
2825,04/05/04,90,90,77,41,34,52
2826,01/10/25,1430,1300,134,25,33,31
2827,04/02/14,340,310,26,21,37,39
2828,03/11/03,260,240,153,36,22,58
2829,09/02/26,1580,1440,186,5,19,3
2830,02/11/27,1150,1050,306,15,34,19
2831,07/09/08,1320,1200,347,42,8,64
2832,08/01/10,2210,2010,94,29,31,61
2833,01/04/09,350,320,12,27,10,16
2834,00/07/23,1460,1330,350,37,12,45
2835,02/08/22,2240,2040,138,45,44,21
2836,10/04/21,1600,1460,255,46,31,49
2837,04/04/06,160,150,341,43,49,10
2838,06/01/10,1960,1790,175,27,37,63
2839,08/06/06,840,770,106,5,40,74
2840,05/11/24,1130,1030,253,31,24,41
2841,03/01/04,1260,1150,169,10,2,18
2842,08/02/10,920,840,105,48,2,51
2843,02/11/06,350,320,144,24,18,63
2844,08/06/07,2130,1940,271,29,45,30
2845,10/03/03,2110,1920,285,44,16,48
2846,06/05/13,140,130,399,32,1,6
2847,05/08/01,2100,1910,192,3,42,19
2848,06/06/19,230,210,87,7,6,28
2849,01/11/11,1850,1690,309,27,49,20
2850,02/02/19,1450,1320,278,32,15,68
2851,06/08/28,1980,1800,301,12,24,15
2852,10/10/27,1680,1530,122,10,28,23
2853,04/09/05,2070,1890,293,30,7,62
2854,09/10/06,1130,1030,65,50,25,57
2855,08/03/22,1490,1360,284,10,8,59
2856,07/02/11,2140,1950,11,11,50,66
2857,10/11/28,1910,1740,272,12,12,21
2858,09/12/04,850,780,133,43,11,52
2859,04/02/11,450,410,160,29,20,43
2860,04/07/07,1190,1090,207,33,7,11
2861,06/07/16,1030,940,123,19,38,26
2862,00/09/08,1010,920,326,47,13,6
2863,02/09/15,860,790,302,50,42,27
2864,08/09/04,70,70,346,25,12,72
2865,04/01/05,2210,2010,329,17,14,33
2866,05/08/23,970,890,376,31,28,71
2867,03/11/11,1540,1400,58,50,9,6
2868,03/10/13,730,670,351,11,39,62
2869,09/12/16,1410,1290,95,37,44,6
2870,04/02/15,1130,1030,46,23,34,7
2871,09/04/26,50,50,232,38,7,9
2872,10/04/10,840,770,51,25,13,64
2873,09/04/12,2270,2070,81,33,8,4
2874,06/05/06,420,390,77,50,27,30
2875,04/12/12,1270,1160,155,8,28,56
2876,02/03/04,1560,1420,122,48,4,24
2877,09/02/09,2290,2090,323,11,20,32
2878,02/04/28,1830,1670,248,17,1,23
2879,00/04/01,1060,970,40,44,30,26
2880,08/10/06,110,100,119,6,38,64
2881,10/01/20,270,250,376,32,4,26
2882,04/08/07,800,730,309,49,40,35
2883,08/08/10,250,230,194,17,21,57
2884,04/01/12,1190,1090,255,27,33,13
2885,00/10/08,1270,1160,357,16,11,38
2886,10/07/21,1560,1420,197,7,2,70
2887,05/06/14,1780,1620,14,16,20,7
2888,02/05/03,1690,1540,38,18,26,75
2889,00/12/25,2000,1820,189,26,35,28
2890,00/09/13,190,180,351,38,3,20
2891,07/05/17,1760,1600,176,47,11,21
2892,08/01/05,640,590,47,43,43,29
2893,04/11/27,900,820,357,22,2,43
2894,10/09/20,560,510,261,37,6,24
2895,04/02/28,1830,1670,171,20,10,71
2896,00/02/12,1870,1700,63,21,45,49
2897,04/04/03,1210,1100,65,22,34,28
2898,04/07/28,2280,2080,396,34,19,59
2899,09/07/14,1160,1060,84,20,45,8
2900,03/07/16,770,700,154,25,33,73
2901,07/10/12,2060,1880,4,29,29,19
2902,07/12/23,160,150,375,7,22,49
2903,09/12/07,130,120,63,38,35,2
2904,05/08/19,1220,1110,147,50,14,42
2905,05/06/22,2220,2020,371,47,18,52
2906,10/03/04,1890,1720,123,27,18,74
2907,07/07/23,260,240,32,15,30,39
2908,02/10/27,10,10,63,39,41,67
2909,07/03/18,2000,1820,194,40,29,27
2910,03/12/20,1240,1130,76,10,24,38
2911,08/07/23,590,540,154,27,7,72
2912,00/12/03,510,470,337,29,50,6
2913,07/09/03,510,470,164,9,30,31
2914,09/04/10,1630,1490,93,6,6,4
2915,08/05/06,2110,1920,321,37,25,60
2916,00/11/08,1080,990,159,35,22,33
2917,07/05/13,1120,1020,126,13,43,69
2918,01/03/18,970,890,244,4,37,57
2919,09/03/24,1100,1000,363,45,27,57
2920,10/06/20,1810,1650,187,26,9,73
2921,08/10/12,890,810,68,23,16,41
2922,00/11/04,1910,1740,290,14,29,5
2923,00/01/02,1020,930,362,46,28,33
2924,03/01/13,260,240,281,33,21,62
