"ID","ID_ODDZIAL","ID_PRACOWNIK","ID_KLIENT","ID_DATA_PRODUKCJI","ID_PRODUCENT","ID_DATA_SPRZEDAZY","MIASTO_KLIENTA","MIASTO_SPRZEDAZY","RODZAJ_INSTRUMENTU","PLATNOSC","NAZWA_INSTRUMENTU","NUMER_ZAMOWIENIA","CENA","KOSZT"
1931,46,46,44,3532,28,32,"Włocławek","Kraków","Dęte blaszane","Plus Bank Przelew","Trąbka Sygnałowa",32,900,820
1932,4,4,7,6988,49,153,"Szczecin","Tychy","Dęte klawiszowe","Bank Millenium Przelew","Akordeon",153,2070,1890
1933,36,36,50,4934,28,311,"Chorzów","Białystok","Perkusyjne pytowe","Alior Bank Blik","Talerze",311,20,20
1934,28,28,47,9165,16,178,"Bydgoszcz","Chorzów","Elektryczne smyczkowe","ING Bank Śląski Przelew","Wiolonczela Elektryczna",178,940,860
1935,33,33,9,5969,8,196,"Bydgoszcz","Kalisz","Strunowe Szarpane","Santander BP Przelew","Banjo",196,770,700
1936,29,29,44,1936,44,297,"Włocławek","Poznań","Perkusyjne pytowe","TMUB Blik","Talerze",297,1560,1420
1937,26,26,35,7819,30,243,"Elbląg","Gorzów Wielkopolski","Uderzane","mBank Przelew","Klawikord",223,1240,1130
1938,12,12,12,9138,35,358,"Lublin","Poznań","Dęte klawiszowe","Alior Bank Blik","Organy",358,1270,1160
1939,41,41,44,1939,11,273,"Włocławek","Koszalin","Elektryczne smyczkowe","ING Bank Śląski Blik","Wiolonczela Elektryczna",273,950,870
1940,42,42,50,7285,10,371,"Chorzów","Zielona Góra","Perkusyjne prętowe","Credit Agricole Przelew","Trójkąt",371,1590,1450
1941,30,30,40,2988,3,130,"Zabrze","Toruń","Dęte drewniane","Gotówka","Obój",130,580,530
1942,1,1,28,5246,29,87,"Bielsko-Biała","Zabrze","Dawne smyczkowe","Plus Bank Blik","Lira da Braccio",87,290,270
1943,29,29,7,7634,31,60,"Szczecin","Poznań","Dęte klawiszowe","Bank pocztowy Przelew","Fisharmonia",60,1390,1270
1944,25,25,49,1944,49,75,"Sosnowiec","Katowice","Dęte drewniane","Euro Bank Blik","Flet Poprzeczny",75,2220,2020
1945,5,5,32,1945,44,293,"Poznań","Tarnów","Dęte drewniane","Banek Pekao Blik","Flet Prosty",293,1680,1530
1946,44,44,46,1946,7,152,"Wrocław","Zielona Góra","Perkusyjne membranowe","ING Bank Śląski Blik","Bębny",152,280,260
1947,18,18,6,7542,7,279,"Radom","Płock","Perkusyjne rurowe","Credit Agricole Przelew","Dzwony Rurowe",279,910,830
1948,33,33,42,6286,22,278,"Częstochowa","Kalisz","Dęte blaszane","PKO BP Przelew","Puzon",278,1270,1160
1949,23,23,10,9538,14,203,"Tychy","Ruda Śląska","Dęte drewniane","BOŚ Blik","Flet Piccolo",203,930,850
1950,42,42,14,8367,36,254,"Kielce","Zielona Góra","Perkusyjne pytowe","Santander BP Blik","Talerze",254,310,290
1951,45,45,44,5337,5,297,"Włocławek","Częstochowa","Perkusyjne inne","TMUB Blik","Klekotka",297,1910,1740
1952,16,16,15,7352,42,263,"Radom","Białystok","Uderzane","Banek Pekao Przelew","Cymbały",263,790,720
1953,21,21,6,1953,49,120,"Radom","Bytom","Klasyczne smyczkowe","Gotówka","Kontrabas",120,230,210
1954,13,13,36,9250,2,252,"Kalisz","Częstochowa","Elektryczne smyczkowe","Santander BP Przelew","Altówka Elektryczna",252,2160,1970
1955,9,9,47,8334,27,259,"Bydgoszcz","Gdańsk","Perkusyjne metalowe","Bank Millenium Przelew","Wibrafon",259,1830,1670
1956,37,37,31,6272,32,227,"�?ódź","Płock","Uderzane","Gotówka","Fortepian",227,0,0
1957,42,42,41,7070,30,241,"Wrocław","Zielona Góra","Dawne smyczkowe","Banek Pekao Przelew","Skrzypki Renesansowe",241,2120,1930
1958,1,1,18,1958,28,54,"Bydgoszcz","Zabrze","Dęte blaszane","Alior Bank Blik","Sakshorn",54,1020,930
1959,8,8,7,4984,42,11,"Szczecin","Białystok","Perkusyjne pytowe","Banek Pekao Blik","Talerze",11,1770,1610
1960,38,38,46,8257,42,233,"Wrocław","Toruń","Perkusyjne metalowe","TMUB Blik","Wibrafon",77,1340,1220
1961,33,33,16,5599,38,393,"Bytom","Kalisz","Uderzane","Getin Noble Bank Blik","Pianino",393,1500,1370
1962,31,31,4,6832,35,96,"Wałbrzych","Kalisz","Klasyczne smyczkowe","Bank Millenium Blik","Kontrabas",96,310,290
1963,16,16,11,9654,11,228,"Szczecin","Białystok","Dęte drewniane","BNP Parbias Przelew","Flet Piccolo",228,1190,1090
1964,10,10,3,8940,27,185,"Wałbrzych","Bydgoszcz","Uderzane","Credit Agricole Przelew","Klawikord",185,1590,1450
1965,5,5,36,9388,1,132,"Kalisz","Tarnów","Klasyczne smyczkowe","Banek Pekao Przelew","Altówka",132,1350,1230
1966,24,24,34,8913,15,367,"Lublin","Koszalin","Dęte drewniane","TMUB Blik","Flet Piccolo",367,730,670
1967,16,16,3,1967,43,244,"Wałbrzych","Białystok","Dawne smyczkowe","Plus Bank Przelew","Lira da Braccio",226,2210,2010
1968,8,8,19,9189,4,251,"Wrocław","Białystok","Perkusyjne rurowe","Plus Bank Blik","Dzwony Rurowe",251,1250,1140
1969,35,35,47,9442,40,103,"Bydgoszcz","Katowice","Strunowe Szarpane","TMUB Blik","Lira",103,1700,1550
1970,31,31,37,9020,35,118,"Sosnowiec","Kalisz","Dęte blaszane","Bank pocztowy Blik","Puzon",118,1240,1130
1971,48,48,34,5964,7,42,"Lublin","Lublin","Elektryczne smyczkowe","Getin Noble Bank Przelew","Wiolonczela Elektryczna",42,2100,1910
1972,9,9,47,3961,33,151,"Bydgoszcz","Gdańsk","Klasyczne smyczkowe","Euro Bank Przelew","Kontrabas",151,1680,1530
1973,36,36,26,8542,10,308,"Poznań","Białystok","Dęte blaszane","Plus Bank Przelew","Helikon",308,1100,1000
1974,30,30,24,7360,8,313,"Radom","Toruń","Dęte drewniane","Bank pocztowy Blik","Flet Piccolo",313,2040,1860
1975,34,34,22,8134,13,175,"Gdańsk","Szczecin","Strunowe Szarpane","ING Bank Śląski Blik","Gitara Basowa",175,890,810
1976,36,36,14,7892,5,370,"Kielce","Białystok","Dęte blaszane","Euro Bank Przelew","Suzafon",370,130,120
1977,23,23,27,6986,17,385,"Radom","Ruda Śląska","Strunowe Szarpane","Gotówka","Harfa",385,1840,1680
1978,8,8,49,5623,4,76,"Sosnowiec","Białystok","Strunowe Szarpane","Citi Handlowy Przelew","Gitara Klasyczna",76,1380,1260
1979,19,19,38,3841,38,21,"Bydgoszcz","Poznań","Dęte klawiszowe","Plus Bank Przelew","Akordeon",21,600,550
1980,8,8,50,5595,3,143,"Chorzów","Białystok","Perkusyjne pytowe","TMUB Przelew","Gong",143,910,830
1981,39,39,1,8298,50,290,"Ruda Śląska","Katowice","Uderzane","mBank Przelew","Fortepian",290,2290,2090
1982,5,5,11,7975,8,228,"Szczecin","Tarnów","Strunowe Szarpane","BNP Parbias Przelew","Harfa",228,50,50
1983,13,13,30,1983,11,64,"Płock","Częstochowa","Dęte drewniane","PKO BP Przelew","Obój",64,90,90
1984,6,6,43,6247,8,307,"Kalisz","Gdańsk","Dęte blaszane","PKO BP Blik","Suzafon",307,1570,1430
1985,33,33,3,8816,50,201,"Wałbrzych","Kalisz","Perkusyjne rurowe","ING Bank Śląski Blik","Dzwony Rurowe",201,440,400
1986,11,11,45,9648,37,4,"Poznań","Kalisz","Dęte blaszane","mBank Blik","Helikon",4,340,310
1987,27,27,36,9609,4,197,"Kalisz","Zielona Góra","Dęte klawiszowe","Citi Handlowy Przelew","Fisharmonia",197,1700,1550
1988,27,27,32,3869,36,240,"Poznań","Zielona Góra","Strunowe Szarpane","Bank Millenium Blik","Koto",240,10,10
1989,46,46,31,7320,4,172,"�?ódź","Kraków","Strunowe Szarpane","ING Bank Śląski Blik","Mandolina",172,2120,1930
1990,19,19,50,6505,1,224,"Chorzów","Poznań","Strunowe Szarpane","Plus Bank Przelew","Kora",224,1210,1100
1991,48,48,47,7986,27,151,"Bydgoszcz","Lublin","Strunowe Szarpane","Euro Bank Przelew","Cytra",151,2200,2000
1992,46,46,31,7103,15,172,"�?ódź","Kraków","Perkusyjne metalowe","ING Bank Śląski Blik","Dzwonki",172,1940,1770
1993,47,47,39,8022,18,363,"Dąbrowa Górnicza","Włocławek","Dęte blaszane","TMUB Blik","Helikon",350,1470,1340
1994,11,11,18,9104,9,301,"Bydgoszcz","Kalisz","Strunowe Szarpane","Banek Pekao Blik","Tar",301,1950,1780
1995,13,13,47,8833,29,227,"Bydgoszcz","Częstochowa","Strunowe Szarpane","Bank pocztowy Przelew","Kobza",170,1840,1680
1996,21,21,34,8287,50,42,"Lublin","Bytom","Dęte klawiszowe","Getin Noble Bank Przelew","Akordeon",42,2120,1930
1997,27,27,9,6866,41,196,"Bydgoszcz","Zielona Góra","Dęte drewniane","Santander BP Przelew","Klarnet",196,270,250
1998,31,31,15,2024,36,238,"Radom","Kalisz","Strunowe Szarpane","BNP Parbias Przelew","Lutnia",238,1510,1380
1999,17,17,32,7056,10,387,"Poznań","Radom","Dęte drewniane","Plus Bank Przelew","Flet Prosty",387,1500,1370
2000,25,25,49,9329,19,303,"Sosnowiec","Katowice","Dęte blaszane","PKO BP Przelew","Trąbka Sygnałowa",303,1560,1420
2001,21,21,50,7930,7,224,"Chorzów","Bytom","Strunowe Szarpane","Plus Bank Przelew","Shamisen",224,1850,1690
2002,22,22,40,6114,18,275,"Zabrze","Koszalin","Perkusyjne inne","PKO BP Blik","Grzechotka",275,1840,1680
2003,11,11,23,8401,50,378,"Radom","Kalisz","Strunowe Szarpane","Euro Bank Blik","Cytra",378,1570,1430
2004,44,44,8,8228,45,295,"Gliwice","Zielona Góra","Strunowe Szarpane","Getin Noble Bank Przelew","Gitara Klasyczna",295,750,690
2005,12,12,35,5018,16,209,"Elbląg","Poznań","Dawne smyczkowe","Alior Bank Przelew","Rebec",209,300,280
2006,24,24,10,9715,42,123,"Tychy","Koszalin","Strunowe Szarpane","Credit Agricole Przelew","Kobza",123,2150,1960
2007,35,35,1,9591,25,290,"Ruda Śląska","Katowice","Strunowe Szarpane","mBank Przelew","Banjo",290,610,560
2008,47,47,36,8647,25,365,"Kalisz","Włocławek","Perkusyjne inne","TMUB Blik","Kastaniety",365,90,90
2009,4,4,7,2009,15,397,"Szczecin","Tychy","Strunowe Szarpane","Bank pocztowy Blik","Ukulele",397,1550,1410
2010,11,11,26,2010,27,28,"Poznań","Kalisz","Strunowe Szarpane","BNP Parbias Przelew","Shamisen",28,40,40
2011,2,2,33,6058,23,256,"Zabrze","Wałbrzych","Strunowe Szarpane","mBank Przelew","Tar",256,260,240
2012,8,8,34,6982,21,214,"Lublin","Białystok","Strunowe Szarpane","Credit Agricole Blik","Kobza",214,40,40
2013,40,40,50,9497,47,89,"Chorzów","Gliwice","Dawne smyczkowe","Gotówka","Lira da Braccio",89,1820,1660
2014,13,13,4,3327,39,266,"Wałbrzych","Częstochowa","Perkusyjne sztabkowe drewniane","mBank Blik","Marimba",266,910,830
2015,38,38,49,6186,14,183,"Sosnowiec","Toruń","Dęte drewniane","Getin Noble Bank Przelew","Saksofon",183,1150,1050
2016,8,8,49,9088,28,374,"Sosnowiec","Białystok","Dęte drewniane","Euro Bank Przelew","Fagot",374,1190,1090
2017,28,28,16,9895,43,136,"Bytom","Chorzów","Strunowe Szarpane","Bank pocztowy Blik","Gitara Basowa",136,1930,1760
2018,13,13,36,2655,18,376,"Kalisz","Częstochowa","Perkusyjne inne","Citi Handlowy Przelew","Pudełka Akustyczne",376,710,650
2019,27,27,8,2574,37,107,"Gliwice","Zielona Góra","Strunowe Szarpane","Citi Handlowy Blik","Cytra",107,380,350
2020,11,11,39,7114,15,128,"Dąbrowa Górnicza","Kalisz","Dęte drewniane","Citi Handlowy Przelew","Fagot",128,1620,1480
2021,42,42,25,6252,24,239,"Lublin","Zielona Góra","Perkusyjne sztabkowe drewniane","mBank Blik","Marimba",239,630,580
2022,27,27,26,2022,45,27,"Poznań","Zielona Góra","Dęte klawiszowe","Bank Millenium Blik","Fisharmonia",27,280,260
2023,43,43,23,9424,28,18,"Radom","Kraków","Perkusyjne prętowe","ING Bank Śląski Przelew","Trójkąt",18,1270,1160
2024,25,25,20,2024,5,217,"Lublin","Katowice","Strunowe Szarpane","BNP Parbias Blik","Lutnia",217,160,150
2025,26,26,1,9010,33,290,"Ruda Śląska","Gorzów Wielkopolski","Strunowe Szarpane","mBank Przelew","Gitara Basowa",290,2060,1880
2026,28,28,11,3178,28,327,"Szczecin","Chorzów","Strunowe Szarpane","Getin Noble Bank Blik","Kora",327,450,410
2027,4,4,28,7431,14,78,"Bielsko-Biała","Tychy","Dęte drewniane","Credit Agricole Przelew","Saksofon",78,400,370
2028,18,18,44,2028,37,340,"Włocławek","Płock","Regionalne smyczkowe","BOŚ Blik","Basetla",340,960,880
2029,33,33,44,6832,31,340,"Włocławek","Kalisz","Uderzane","BOŚ Blik","Fortepian",340,2230,2030
2030,27,27,21,8626,50,271,"Bydgoszcz","Zielona Góra","Perkusyjne inne","Plus Bank Blik","Grzechotka",271,290,270
2031,27,27,40,9634,47,275,"Zabrze","Zielona Góra","Klasyczne smyczkowe","PKO BP Blik","Skrzypce",275,1050,960
2032,48,48,33,6925,23,71,"Zabrze","Lublin","Strunowe Szarpane","Santander BP Blik","Kora",71,2040,1860
2033,21,21,38,8854,47,298,"Bydgoszcz","Bytom","Strunowe Szarpane","BOŚ Przelew","Klawesyn",298,880,800
2034,48,48,28,9355,32,280,"Bielsko-Biała","Lublin","Dęte blaszane","BNP Parbias Blik","Kornet",280,2070,1890
2035,50,50,28,3923,12,87,"Bielsko-Biała","Rzeszów","Uderzane","Plus Bank Blik","Fortepian",87,290,270
2036,3,3,43,8585,30,307,"Kalisz","�?ódź","Strunowe Szarpane","PKO BP Blik","Ukulele",307,630,580
2037,23,23,14,5600,20,56,"Kielce","Ruda Śląska","Klasyczne smyczkowe","TMUB Blik","Skrzypce",56,940,860
2038,14,14,9,9437,11,70,"Bydgoszcz","Toruń","Uderzane","Bank pocztowy Przelew","Pianino",70,990,900
2039,35,35,49,6974,18,76,"Sosnowiec","Katowice","Perkusyjne metalowe","Citi Handlowy Przelew","Dzwonki",76,2120,1930
2040,22,22,37,9398,6,31,"Sosnowiec","Koszalin","Strunowe Szarpane","Gotówka","Lutnia",31,590,540
2041,42,42,18,6590,36,1,"Bydgoszcz","Zielona Góra","Dęte klawiszowe","Citi Handlowy Blik","Organy",1,230,210
2042,8,8,7,9882,44,60,"Szczecin","Białystok","Strunowe Szarpane","Bank pocztowy Przelew","Gitara Basowa",60,820,750
2043,18,18,49,8721,20,374,"Sosnowiec","Płock","Dawne smyczkowe","Euro Bank Przelew","Skrzypki Renesansowe",374,1690,1540
2044,5,5,42,4432,42,109,"Częstochowa","Tarnów","Elektryczne smyczkowe","PKO BP Przelew","Wiolonczela Elektryczna",109,2060,1880
2045,3,3,29,8667,42,58,"Toruń","�?ódź","Perkusyjne sztabkowe drewniane","BOŚ Przelew","Marimba",58,1190,1090
2046,38,38,21,4625,4,271,"Bydgoszcz","Toruń","Uderzane","Plus Bank Blik","Fortepian",271,750,690
2047,23,23,26,2047,17,27,"Poznań","Ruda Śląska","Perkusyjne inne","Bank Millenium Blik","Terkotka ",27,1340,1220
2048,2,2,8,4283,11,306,"Gliwice","Wałbrzych","Dęte drewniane","TMUB Przelew","Fagot",306,990,900
2049,47,47,7,6091,32,7,"Szczecin","Włocławek","Strunowe Szarpane","Credit Agricole Przelew","Gitara Klasyczna",7,1910,1740
2050,32,32,45,9323,14,3,"Poznań","Kalisz","Dęte blaszane","Alior Bank Blik","Trąbka",3,1790,1630
2051,26,26,42,8696,34,109,"Częstochowa","Gorzów Wielkopolski","Elektryczne smyczkowe","PKO BP Przelew","Kontrabas Elektryczny",109,1930,1760
2052,8,8,16,7784,12,129,"Bytom","Białystok","Dęte drewniane","Getin Noble Bank Blik","Obój",129,300,280
2053,8,8,31,2053,41,283,"�?ódź","Białystok","Perkusyjne pytowe","Euro Bank Blik","Gong",283,640,590
2054,49,49,31,9489,45,59,"�?ódź","Gdynia","Dęte blaszane","Bank pocztowy Przelew","Helikon",59,170,160
2055,36,36,22,8850,28,400,"Gdańsk","Białystok","Uderzane","Alior Bank Przelew","Pianino",400,2060,1880
2056,34,34,48,9936,23,336,"Wrocław","Szczecin","Strunowe Szarpane","mBank Przelew","Kora",336,170,160
2057,7,7,25,9890,9,315,"Lublin","Zabrze","Strunowe Szarpane","Euro Bank Przelew","Tar",315,1960,1790
2058,50,50,34,2058,48,348,"Lublin","Rzeszów","Strunowe Szarpane","Plus Bank Blik","Ukulele",348,1600,1460
2059,17,17,32,8111,34,249,"Poznań","Radom","Perkusyjne rurowe","PKO BP Przelew","Dzwony Rurowe",249,240,220
2060,20,20,36,3552,13,288,"Kalisz","Kraków","Strunowe Szarpane","mBank Przelew","Kora",288,930,850
2061,22,22,42,7783,17,282,"Częstochowa","Koszalin","Strunowe Szarpane","Citi Handlowy Blik","Bandżola",282,1660,1510
2062,37,37,42,8739,50,186,"Częstochowa","Płock","Strunowe Szarpane","Credit Agricole Blik","Shamisen",186,2270,2070
2063,37,37,17,8960,27,332,"Rzeszów","Płock","Perkusyjne metalowe","Banek Pekao Blik","Wibrafon",332,560,510
2064,35,35,46,4797,35,152,"Wrocław","Katowice","Perkusyjne sztabkowe drewniane","ING Bank Śląski Blik","Ksylofon",152,40,40
2065,9,9,8,2100,35,14,"Gliwice","Gdańsk","Dęte klawiszowe","BNP Parbias Przelew","Akordeon",14,10,10
2066,39,39,37,8595,34,312,"Sosnowiec","Katowice","Dęte drewniane","Credit Agricole Blik","Fagot",312,270,250
2067,11,11,47,3352,28,93,"Bydgoszcz","Kalisz","Strunowe Szarpane","BNP Parbias Blik","Kitara",93,620,570
2068,19,19,26,3866,50,250,"Poznań","Poznań","Strunowe Szarpane","Banek Pekao Przelew","Lira",250,1060,970
2069,20,20,43,4121,43,9,"Kalisz","Kraków","Dawne smyczkowe","TMUB Przelew","Lira da Braccio",9,1430,1300
2070,48,48,29,8065,25,219,"Toruń","Lublin","Elektryczne smyczkowe","BOŚ Przelew","Skrzypce Elektryczne",219,1910,1740
2071,10,10,31,8107,30,95,"�?ódź","Bydgoszcz","Dęte drewniane","Alior Bank Blik","Flet Piccolo",95,1510,1380
2072,12,12,25,6918,37,315,"Lublin","Poznań","Klasyczne smyczkowe","Euro Bank Przelew","Skrzypce",315,830,760
2073,8,8,41,9420,10,335,"Wrocław","Białystok","Dęte blaszane","Credit Agricole Przelew","Trąbka",335,1630,1490
2074,9,9,47,7114,32,151,"Bydgoszcz","Gdańsk","Uderzane","Euro Bank Przelew","Cymbały",151,570,520
2075,50,50,47,7917,9,151,"Bydgoszcz","Rzeszów","Dęte blaszane","Euro Bank Przelew","Kornet",151,260,240
2076,17,17,15,8471,45,238,"Radom","Radom","Uderzane","BNP Parbias Przelew","Keyboard ",238,160,150
2077,49,49,49,9450,2,85,"Sosnowiec","Gdynia","Klasyczne smyczkowe","Bank pocztowy Blik","Kontrabas",85,60,60
2078,12,12,50,7871,19,143,"Chorzów","Poznań","Elektryczne smyczkowe","TMUB Przelew","Altówka Elektryczna",143,1060,970
2079,50,50,24,2079,10,313,"Radom","Rzeszów","Elektryczne smyczkowe","Bank pocztowy Blik","Wiolonczela Elektryczna",313,1760,1600
2080,10,10,35,4526,26,216,"Elbląg","Bydgoszcz","Klasyczne smyczkowe","ING Bank Śląski Przelew","Kontrabas",216,1240,1130
2081,15,15,46,3867,1,15,"Wrocław","Zielona Góra","Dęte drewniane","BOŚ Przelew","Fagot",15,1610,1470
2082,18,18,14,7601,39,56,"Kielce","Płock","Dęte klawiszowe","TMUB Blik","Organy",56,570,520
2083,18,18,16,3197,17,33,"Bytom","Płock","Dęte drewniane","Bank pocztowy Przelew","Kontrafagot",24,1570,1430
2084,30,30,42,8674,8,109,"Częstochowa","Toruń","Dęte drewniane","PKO BP Przelew","Flet Prosty",109,1980,1800
2085,46,46,22,2085,32,369,"Gdańsk","Kraków","Strunowe Szarpane","Bank Millenium Blik","Lira",369,1120,1020
2086,20,20,27,5801,22,182,"Radom","Kraków","Strunowe Szarpane","ING Bank Śląski Przelew","Gitara Basowa",182,1150,1050
2087,8,8,43,7462,9,9,"Kalisz","Białystok","Dawne smyczkowe","TMUB Przelew","Viola deamore",9,280,260
2088,10,10,39,7081,49,128,"Dąbrowa Górnicza","Bydgoszcz","Dęte drewniane","Citi Handlowy Przelew","Flet Poprzeczny",128,1760,1600
2089,14,14,8,8117,40,30,"Gliwice","Toruń","Perkusyjne pytowe","PKO BP Przelew","Gong",30,1300,1190
2090,24,24,36,2090,39,252,"Kalisz","Koszalin","Elektryczne smyczkowe","Santander BP Przelew","Altówka Elektryczna",252,1450,1320
2091,50,50,19,5106,28,207,"Wrocław","Rzeszów","Perkusyjne inne","Banek Pekao Blik","Klekotka",207,1520,1390
2092,5,5,41,6630,33,209,"Wrocław","Tarnów","Dęte drewniane","Citi Handlowy Przelew","Obój",198,720,660
2093,36,36,19,9809,35,251,"Wrocław","Białystok","Perkusyjne sztabkowe drewniane","Plus Bank Blik","Marimba",251,50,50
2094,40,40,21,7267,48,271,"Bydgoszcz","Gliwice","Strunowe Szarpane","Plus Bank Blik","Shamisen",271,2000,1820
2095,1,1,10,8065,45,351,"Tychy","Zabrze","Perkusyjne inne","Santander BP Blik","Kastaniety",351,1940,1770
2096,44,44,4,4380,49,35,"Wałbrzych","Zielona Góra","Strunowe Szarpane","Bank Millenium Przelew","Bandżola",35,2240,2040
2097,25,25,38,9155,50,331,"Bydgoszcz","Katowice","Klasyczne smyczkowe","Alior Bank Przelew","Wiolonczela",331,1800,1640
2098,33,33,49,5176,46,2,"Sosnowiec","Kalisz","Strunowe Szarpane","Euro Bank Przelew","Harfa",2,370,340
2099,47,47,34,7146,43,285,"Lublin","Włocławek","Strunowe Szarpane","Alior Bank Blik","Shamisen",285,1300,1190
2100,29,29,29,2100,8,267,"Toruń","Poznań","Strunowe Szarpane","Plus Bank Blik","Bandżola",267,2060,1880
2101,35,35,32,9200,39,387,"Poznań","Katowice","Dawne smyczkowe","Plus Bank Przelew","Lira da Braccio",387,1080,990
2102,15,15,6,8716,16,362,"Radom","Zielona Góra","Perkusyjne inne","TMUB Blik","Klekotka",362,270,250
2103,22,22,16,2103,39,221,"Bytom","Koszalin","Strunowe Szarpane","BOŚ Przelew","Tar",221,710,650
2104,25,25,35,4297,39,209,"Elbląg","Katowice","Perkusyjne metalowe","Alior Bank Przelew","Czelestra",209,350,320
2105,9,9,47,5050,11,103,"Bydgoszcz","Gdańsk","Strunowe Szarpane","TMUB Blik","Tar",103,880,800
2106,36,36,32,9545,35,91,"Poznań","Białystok","Strunowe Szarpane","Plus Bank Blik","Lira",91,1880,1710
2107,8,8,37,7776,38,162,"Sosnowiec","Białystok","Strunowe Szarpane","ING Bank Śląski Przelew","Gitara Basowa",162,1390,1270
2108,30,30,1,4543,35,121,"Ruda Śląska","Toruń","Dęte blaszane","Bank pocztowy Przelew","Sakshorn",121,1330,1210
2109,16,16,10,8709,3,171,"Tychy","Białystok","Dęte drewniane","Plus Bank Blik","Klarnet",171,820,750
2110,42,42,1,2110,2,121,"Ruda Śląska","Zielona Góra","Strunowe Szarpane","Bank pocztowy Przelew","Lira",121,860,790
2111,37,37,44,3985,45,32,"Włocławek","Płock","Uderzane","Plus Bank Przelew","Cymbały",32,1490,1360
2112,38,38,7,8182,19,153,"Szczecin","Toruń","Klasyczne smyczkowe","Bank Millenium Przelew","Kontrabas",153,450,410
2113,38,38,29,7926,10,34,"Toruń","Toruń","Dęte blaszane","BOŚ Przelew","Trąbka Sygnałowa",34,490,450
2114,11,11,50,9082,2,311,"Chorzów","Kalisz","Dęte drewniane","Alior Bank Blik","Obój",311,1010,920
2115,4,4,15,2115,40,237,"Radom","Tychy","Dęte drewniane","Credit Agricole Blik","Obój",237,840,770
2116,49,49,32,4123,9,387,"Poznań","Gdynia","Perkusyjne prętowe","Plus Bank Przelew","Trójkąt",387,1930,1760
2117,40,40,4,2117,44,97,"Wałbrzych","Gliwice","Perkusyjne sztabkowe drewniane","BOŚ Przelew","Marimba",97,1760,1600
2118,13,13,38,2118,40,298,"Bydgoszcz","Częstochowa","Dawne smyczkowe","BOŚ Przelew","Rebec",298,1540,1400
2119,17,17,26,2119,11,27,"Poznań","Radom","Dęte drewniane","Bank Millenium Blik","Saksofon",27,280,260
2120,44,44,49,9577,14,75,"Sosnowiec","Zielona Góra","Uderzane","Euro Bank Blik","Fortepian",75,1220,1110
2121,43,43,40,2679,36,187,"Zabrze","Kraków","Elektryczne smyczkowe","ING Bank Śląski Przelew","Skrzypce Elektryczne",187,1760,1600
2122,50,50,8,8580,33,101,"Gliwice","Rzeszów","Uderzane","Credit Agricole Przelew","Cymbały",101,1560,1420
2123,42,42,10,8773,12,255,"Tychy","Zielona Góra","Strunowe Szarpane","ING Bank Śląski Blik","Banjo",255,2230,2030
